id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,female,male,wep,activity_category
6373,female,35,140,47,26,101,40.6,153,True,False,130,7
6374,female,34,164,62,26,109,40.7,170,True,False,130,7
6375,female,73,185,79,15,95,40.1,82,True,False,75,5
6376,female,48,166,67,9,95,39.7,47,True,False,45,5
6377,male,32,187,85,11,87,39.9,37,False,True,44,5
6378,male,20,193,98,22,100,40.7,110,False,True,110,7
6379,female,22,174,66,11,89,40.2,45,True,False,44,5
6380,female,47,172,70,2,89,37.8,9,True,False,8,5
6381,male,30,172,75,28,103,40.6,152,False,True,140,7
6382,male,26,194,93,6,78,39.4,11,False,True,24,0
6383,female,65,162,62,14,86,39.8,65,True,False,56,5
6384,female,45,173,70,12,90,39.8,55,True,False,60,5
6385,female,27,163,60,17,92,40.5,78,True,False,85,5
6386,male,35,198,101,15,92,40.1,69,False,True,75,5
6387,male,21,207,102,7,84,39.3,19,False,True,28,5
6388,female,39,174,71,2,88,38.3,8,True,False,8,5
6389,male,31,190,92,13,92,40.0,54,False,True,65,5
6390,male,41,176,74,25,105,41.0,156,False,True,125,7
6391,female,25,164,64,8,82,39.6,28,True,False,32,5
6392,male,79,197,97,5,91,39.3,32,False,True,25,5
6393,male,20,193,94,17,99,40.1,81,False,True,85,5
6394,male,39,177,77,7,88,39.4,26,False,True,28,5
6395,male,41,186,89,25,107,40.7,172,False,True,125,7
6396,male,33,190,90,11,101,40.0,62,False,True,55,7
6397,female,78,164,62,12,81,39.7,52,True,False,48,5
6398,male,53,175,73,14,94,40.0,72,False,True,70,5
6399,female,57,155,55,19,99,40.3,113,True,False,95,5
6400,male,53,199,98,14,92,40.4,75,False,True,70,5
6401,male,47,200,108,15,98,40.2,93,False,True,75,5
6402,male,42,182,87,10,99,39.6,57,False,True,50,5
6403,female,31,171,70,17,90,40.5,74,True,False,85,5
6404,female,72,169,71,29,105,41.0,193,True,False,145,7
6405,female,51,162,59,2,82,38.2,8,True,False,8,5
6406,male,23,184,79,22,107,40.7,127,False,True,110,7
6407,female,35,177,74,26,102,41.3,146,True,False,130,7
6408,male,62,175,72,23,99,40.7,145,False,True,115,5
6409,female,42,148,48,15,94,40.5,79,True,False,75,5
6410,male,54,189,90,24,103,40.2,166,False,True,120,7
6411,male,26,183,86,2,82,38.0,5,False,True,8,5
6412,male,55,193,100,21,100,40.6,141,False,True,105,7
6413,female,64,153,57,26,111,40.8,191,True,False,156,7
6414,female,58,163,66,24,103,40.7,150,True,False,120,7
6415,female,62,172,75,9,87,39.3,40,True,False,36,5
6416,female,55,155,53,12,95,39.7,66,True,False,60,5
6417,female,64,156,56,5,81,38.9,21,True,False,20,5
6418,male,23,177,74,24,113,40.6,158,False,True,144,7
6419,male,38,193,91,13,100,40.0,74,False,True,65,7
6420,male,28,182,76,21,107,40.6,125,False,True,105,7
6421,male,33,165,72,5,82,39.1,12,False,True,20,5
6422,female,29,158,51,21,96,40.5,109,True,False,105,5
6423,male,64,184,92,18,102,40.4,131,False,True,90,7
6424,male,45,208,111,11,99,39.7,70,False,True,55,5
6425,male,41,195,100,30,107,40.8,213,False,True,150,7
6426,male,26,184,89,9,89,39.6,31,False,True,36,5
6427,female,42,177,75,21,95,40.6,105,True,False,105,5
6428,female,49,164,63,5,91,38.9,24,True,False,25,5
6429,female,33,175,70,21,104,40.6,123,True,False,105,7
6430,male,53,186,91,11,82,40.1,41,False,True,44,5
6431,female,50,177,73,6,88,39.3,26,True,False,24,5
6432,male,36,149,58,6,93,39.2,23,False,True,30,5
6433,female,41,161,60,24,105,40.7,150,True,False,120,7
6434,female,27,170,70,14,93,40.0,64,True,False,70,5
6435,female,21,150,51,21,97,40.2,108,True,False,105,5
6436,male,34,197,92,14,103,40.3,84,False,True,70,7
6437,female,21,174,63,1,84,38.0,4,True,False,4,5
6438,male,76,183,82,19,101,40.5,142,False,True,95,7
6439,female,41,182,77,23,115,40.6,163,True,False,138,7
6440,male,66,186,95,2,77,38.3,7,False,True,8,0
6441,female,53,164,62,27,110,40.8,188,True,False,162,7
6442,female,74,151,54,13,97,39.9,79,True,False,65,5
6443,male,41,173,79,29,105,40.8,184,False,True,145,7
6444,male,40,189,91,25,99,40.6,141,False,True,125,5
6445,female,21,157,54,16,98,40.4,84,True,False,80,5
6446,male,28,184,86,22,104,40.4,126,False,True,110,7
6447,male,21,175,73,20,100,40.2,90,False,True,100,7
6448,male,71,183,83,10,89,39.9,55,False,True,40,5
6449,male,55,181,78,23,108,41.0,171,False,True,115,7
6450,male,22,176,75,26,106,40.6,143,False,True,130,7
6451,male,34,186,84,8,83,39.7,22,False,True,32,5
6452,male,49,185,85,18,99,40.2,107,False,True,90,5
6453,female,58,149,55,5,85,39.1,22,True,False,20,5
6454,female,58,173,69,8,87,39.7,36,True,False,32,5
6455,male,35,182,89,24,108,40.8,161,False,True,120,7
6456,female,63,153,52,4,88,39.0,20,True,False,16,5
6457,male,56,192,90,3,85,38.7,13,False,True,12,5
6458,female,20,155,56,4,82,39.0,14,True,False,16,5
6459,male,74,212,123,25,103,40.8,215,False,True,125,7
6460,male,41,168,70,6,84,39.3,18,False,True,24,5
6461,male,31,182,86,9,86,39.8,28,False,True,36,5
6462,male,58,193,92,27,111,41.1,226,False,True,162,7
6463,female,24,150,46,20,105,40.8,123,True,False,100,7
6464,male,23,182,87,3,83,38.6,7,False,True,12,5
6465,male,34,189,88,16,90,40.2,63,False,True,80,5
6466,male,24,179,82,28,104,40.4,152,False,True,140,7
6467,female,60,183,73,12,93,39.8,61,True,False,60,5
6468,male,64,199,104,6,88,39.6,33,False,True,24,5
6469,male,26,192,93,13,92,40.1,52,False,True,65,5
6470,female,36,166,64,27,105,41.0,165,True,False,135,7
6471,female,63,157,57,28,103,40.8,181,True,False,140,7
6472,male,67,179,83,10,89,39.9,53,False,True,40,5
6473,male,44,191,92,15,92,40.1,72,False,True,75,5
6474,female,25,163,66,4,88,39.0,16,True,False,16,5
6475,female,24,172,74,17,99,40.8,87,True,False,85,5
6476,male,52,179,87,21,100,40.4,132,False,True,105,7
6477,male,23,183,88,11,89,39.9,36,False,True,44,5
6478,male,59,202,100,3,87,38.5,15,False,True,12,5
6479,male,49,180,83,21,94,40.6,108,False,True,105,5
6480,male,65,175,77,26,116,40.8,237,False,True,156,7
6481,male,78,180,87,20,102,40.4,157,False,True,100,7
6482,female,27,175,73,11,94,40.0,51,True,False,55,5
6483,male,21,178,79,15,98,40.0,65,False,True,75,5
6484,female,20,159,53,21,99,40.6,112,True,False,105,5
6485,female,41,170,65,3,88,38.5,13,True,False,12,5
6486,female,25,158,53,21,103,40.4,123,True,False,105,7
6487,male,31,183,83,15,91,40.0,58,False,True,75,5
6488,female,23,165,66,24,102,40.6,133,True,False,120,7
6489,female,27,164,64,2,89,38.2,8,True,False,8,5
6490,female,56,187,76,28,99,41.0,158,True,False,140,5
6491,male,61,172,80,3,89,38.8,15,False,True,12,5
6492,male,29,190,92,22,93,40.5,93,False,True,110,5
6493,male,28,180,77,2,82,38.0,4,False,True,8,5
6494,male,20,177,79,5,84,38.9,11,False,True,20,5
6495,male,56,188,89,15,97,39.9,91,False,True,75,5
6496,male,47,182,92,27,106,41.0,191,False,True,135,7
6497,male,55,183,83,24,106,40.7,174,False,True,120,7
6498,male,66,184,85,26,111,40.7,223,False,True,156,7
6499,male,21,165,70,12,103,40.1,59,False,True,60,7
6500,female,54,167,71,9,96,39.4,48,True,False,45,5
6501,female,20,153,52,14,102,40.4,79,True,False,70,7
6502,male,22,186,87,22,104,40.8,120,False,True,110,7
6503,male,32,180,86,23,97,40.5,112,False,True,115,5
6504,male,41,171,73,10,86,40.0,34,False,True,40,5
6505,female,44,151,53,11,94,40.0,57,True,False,55,5
6506,female,42,164,57,16,93,40.3,80,True,False,80,5
6507,male,50,189,96,14,93,39.9,75,False,True,70,5
6508,female,33,163,60,16,105,40.0,98,True,False,80,7
6509,female,29,172,71,4,86,38.8,15,True,False,16,5
6510,male,24,184,89,15,93,40.1,59,False,True,75,5
6511,female,53,179,79,7,85,39.4,28,True,False,28,5
6512,female,68,179,79,30,105,40.8,194,True,False,150,7
6513,female,24,171,66,24,105,40.6,141,True,False,120,7
6514,male,47,202,106,3,84,38.7,12,False,True,12,5
6515,female,50,171,70,2,81,37.9,7,True,False,8,5
6516,male,37,187,87,29,113,40.8,218,False,True,174,7
6517,male,41,175,85,25,100,40.7,143,False,True,125,7
6518,male,38,182,88,9,94,39.7,43,False,True,45,5
6519,female,37,154,57,25,100,40.7,142,True,False,125,7
6520,male,45,175,82,1,76,38.1,2,False,True,4,0
6521,male,58,176,73,15,95,40.6,83,False,True,75,5
6522,male,22,155,60,6,92,39.3,18,False,True,30,5
6523,male,35,176,73,25,99,40.8,126,False,True,125,5
6524,male,71,191,97,19,93,40.6,121,False,True,95,5
6525,male,46,169,69,23,106,40.5,150,False,True,115,7
6526,male,61,194,95,15,99,40.0,101,False,True,75,5
6527,female,30,173,68,9,94,39.9,43,True,False,45,5
6528,male,48,186,86,28,106,40.9,196,False,True,140,7
6529,male,31,175,75,17,105,40.4,98,False,True,85,7
6530,male,29,187,94,2,86,37.7,6,False,True,8,5
6531,female,40,174,74,17,102,40.1,97,True,False,85,7
6532,male,64,181,82,26,94,40.9,152,False,True,130,5
6533,female,35,149,54,21,111,40.5,144,True,False,126,7
6534,female,64,159,59,29,112,41.3,215,True,False,174,7
6535,male,22,188,89,7,80,39.2,13,False,True,28,5
6536,male,43,183,82,21,98,40.7,115,False,True,105,5
6537,female,69,161,60,12,95,40.2,68,True,False,60,5
6538,male,41,170,69,18,101,40.2,100,False,True,90,7
6539,male,22,186,93,11,87,39.9,33,False,True,44,5
6540,male,44,196,95,3,83,38.8,11,False,True,12,5
6541,female,65,183,83,27,112,40.8,192,True,False,162,7
6542,female,54,170,71,6,90,39.4,28,True,False,30,5
6543,male,38,177,81,4,84,39.3,12,False,True,16,5
6544,male,48,180,86,8,92,39.3,39,False,True,40,5
6545,male,40,184,87,5,88,39.5,20,False,True,20,5
6546,female,39,164,69,20,94,40.6,98,True,False,100,5
6547,female,32,164,65,14,85,40.2,54,True,False,56,5
6548,male,72,181,88,27,111,40.9,241,False,True,162,7
6549,male,22,170,75,29,116,40.7,203,False,True,174,7
6550,female,50,154,55,11,90,40.0,54,True,False,55,5
6551,female,78,158,55,14,96,40.0,84,True,False,70,5
6552,female,20,151,54,18,92,40.2,82,True,False,90,5
6553,female,76,160,61,5,89,39.0,26,True,False,20,5
6554,female,52,161,62,2,81,37.7,8,True,False,8,5
6555,female,54,165,67,13,89,40.4,61,True,False,52,5
6556,male,23,171,68,23,100,40.5,103,False,True,115,7
6557,female,46,150,50,4,76,38.9,13,True,False,16,0
6558,male,30,177,79,15,96,39.9,67,False,True,75,5
6559,female,49,158,62,10,93,39.9,51,True,False,50,5
6560,female,26,177,70,26,109,40.8,163,True,False,130,7
6561,male,54,195,92,11,84,40.3,45,False,True,44,5
6562,male,27,194,90,2,81,37.8,5,False,True,8,5
6563,male,75,178,83,26,119,40.7,265,False,True,156,7
6564,male,27,193,92,21,97,40.6,100,False,True,105,5
6565,female,36,162,62,27,110,40.4,180,True,False,162,7
6566,female,45,168,60,12,83,40.0,48,True,False,48,5
6567,female,47,164,60,5,86,39.1,22,True,False,20,5
6568,male,68,169,73,20,100,40.3,135,False,True,100,7
6569,male,44,184,84,10,92,39.6,46,False,True,50,5
6570,female,27,172,71,10,88,39.6,40,True,False,40,5
6571,male,55,198,104,15,103,40.0,109,False,True,75,7
6572,female,36,161,58,17,90,40.2,78,True,False,85,5
6573,male,22,173,70,25,105,40.6,131,False,True,125,7
6574,male,41,190,90,4,77,39.1,9,False,True,16,0
6575,male,33,184,86,8,86,39.9,26,False,True,32,5
6576,male,55,198,99,7,83,39.7,29,False,True,28,5
6577,male,72,178,79,19,108,40.1,158,False,True,95,7
6578,female,25,149,54,6,89,39.0,26,True,False,24,5
6579,male,31,173,70,21,105,40.4,119,False,True,105,7
6580,female,26,164,59,23,108,40.5,145,True,False,115,7
6581,male,25,182,84,17,93,40.4,66,False,True,85,5
6582,male,20,189,91,10,93,40.1,38,False,True,50,5
6583,male,25,170,68,5,79,39.0,7,False,True,20,0
6584,female,37,163,59,20,109,40.7,132,True,False,100,7
6585,male,71,175,76,10,97,39.9,65,False,True,50,5
6586,female,31,151,49,5,84,38.8,20,True,False,20,5
6587,male,25,197,99,12,92,39.8,49,False,True,60,5
6588,male,46,177,83,20,98,41.0,112,False,True,100,5
6589,male,36,188,94,16,99,40.6,88,False,True,80,5
6590,female,23,166,68,4,77,39.0,11,True,False,16,0
6591,male,44,179,81,7,86,39.4,26,False,True,28,5
6592,male,60,187,88,29,108,40.8,229,False,True,145,7
6593,male,67,171,76,14,93,40.1,80,False,True,70,5
6594,female,62,181,76,4,87,39.0,18,True,False,16,5
6595,female,29,166,61,29,99,40.9,156,True,False,145,5
6596,female,25,173,65,18,96,40.4,89,True,False,90,5
6597,female,20,180,74,13,94,40.1,59,True,False,65,5
6598,female,52,149,53,3,73,38.3,9,True,False,12,0
6599,male,61,194,91,19,108,40.1,152,False,True,95,7
6600,male,31,183,87,25,104,40.4,147,False,True,125,7
6601,male,42,181,81,6,83,39.5,19,False,True,24,5
6602,female,74,154,57,18,103,40.2,120,True,False,90,7
6603,female,74,163,64,29,106,40.8,200,True,False,145,7
6604,female,24,159,55,19,94,40.7,92,True,False,95,5
6605,female,35,151,51,29,108,40.8,191,True,False,145,7
6606,male,51,195,93,21,99,40.4,131,False,True,105,5
6607,male,59,191,92,30,110,41.0,247,False,True,180,7
6608,male,45,188,97,13,92,39.5,65,False,True,65,5
6609,female,74,163,62,23,102,40.8,149,True,False,115,7
6610,male,43,177,80,27,103,40.9,166,False,True,135,7
6611,male,69,175,82,20,101,40.3,143,False,True,100,7
6612,female,74,175,75,13,87,40.1,61,True,False,52,5
6613,female,25,151,53,21,92,40.6,98,True,False,105,5
6614,female,55,150,53,5,82,38.8,21,True,False,20,5
6615,female,22,181,72,30,111,40.6,192,True,False,180,7
6616,female,22,154,55,24,100,40.2,131,True,False,120,7
6617,male,26,186,82,21,106,40.6,123,False,True,105,7
6618,female,61,175,74,4,90,38.9,19,True,False,20,5
6619,male,38,204,113,27,99,40.9,163,False,True,135,5
6620,female,27,160,56,27,108,40.7,172,True,False,135,7
6621,male,35,195,93,23,105,40.8,146,False,True,115,7
6622,female,23,155,57,5,91,39.0,22,True,False,25,5
6623,female,78,159,56,18,93,40.4,102,True,False,90,5
6624,male,49,205,101,30,119,40.8,280,False,True,180,7
6625,female,59,185,80,15,87,40.6,66,True,False,60,5
6626,male,24,192,93,21,99,40.9,103,False,True,105,5
6627,female,54,162,57,24,96,40.7,133,True,False,120,5
6628,female,44,180,76,11,89,40.1,48,True,False,44,5
6629,male,69,171,74,13,90,39.6,69,False,True,65,5
6630,male,24,183,80,27,116,40.6,195,False,True,162,7
6631,female,38,169,72,6,82,39.4,21,True,False,24,5
6632,female,30,142,52,30,104,40.9,182,True,False,150,7
6633,female,23,160,55,28,113,41.0,192,True,False,168,7
6634,male,31,189,88,27,110,40.6,184,False,True,162,7
6635,female,27,170,63,16,106,40.2,97,True,False,80,7
6636,male,52,171,78,5,86,39.2,20,False,True,20,5
6637,female,33,140,48,24,114,40.5,174,True,False,144,7
6638,female,42,157,59,22,95,40.5,115,True,False,110,5
6639,female,71,164,63,4,82,38.9,17,True,False,16,5
6640,female,24,157,50,14,95,40.3,70,True,False,70,5
6641,male,54,173,74,14,96,40.1,77,False,True,70,5
6642,female,38,163,64,25,107,40.6,159,True,False,125,7
6643,female,27,162,64,12,91,39.8,53,True,False,60,5
6644,female,28,159,56,11,93,40.0,53,True,False,55,5
6645,female,43,167,58,29,106,41.1,186,True,False,145,7
6646,female,20,172,71,5,73,39.1,12,True,False,20,0
6647,female,27,185,81,3,94,38.6,14,True,False,15,5
6648,female,67,166,64,17,90,40.3,86,True,False,85,5
6649,male,71,182,91,9,92,39.7,55,False,True,45,5
6650,female,49,152,53,26,104,40.7,166,True,False,130,7
6651,female,35,158,49,29,110,40.8,198,True,False,174,7
6652,female,48,166,61,8,83,39.5,32,True,False,32,5
6653,male,64,184,87,12,89,40.0,63,False,True,48,5
6654,male,54,167,69,8,87,39.8,32,False,True,32,5
6655,male,29,184,93,8,88,40.0,28,False,True,32,5
6656,female,35,182,78,23,100,40.6,123,True,False,115,7
6657,male,49,181,85,23,108,40.7,168,False,True,115,7
6658,male,38,170,74,26,109,40.5,174,False,True,130,7
6659,male,33,192,97,22,101,40.4,126,False,True,110,7
6660,female,79,142,50,14,86,40.1,70,True,False,56,5
6661,male,40,187,93,15,89,40.1,63,False,True,60,5
6662,male,65,187,89,18,101,40.0,128,False,True,90,7
6663,male,46,172,75,18,94,40.3,87,False,True,90,5
6664,female,28,164,67,17,97,40.2,86,True,False,85,5
6665,male,26,186,82,2,77,37.9,3,False,True,8,0
6666,female,26,156,60,8,86,39.5,32,True,False,32,5
6667,male,64,178,82,22,101,40.6,152,False,True,110,7
6668,male,45,188,87,5,89,39.4,21,False,True,20,5
6669,male,66,197,105,7,91,39.5,42,False,True,35,5
6670,male,24,182,78,28,105,40.8,154,False,True,140,7
6671,male,32,185,84,17,98,40.3,84,False,True,85,5
6672,male,20,179,79,28,107,40.9,158,False,True,140,7
6673,male,25,184,79,23,103,41.0,121,False,True,115,7
6674,male,28,206,109,6,92,39.5,26,False,True,30,5
6675,male,75,170,76,19,107,40.3,156,False,True,95,7
6676,male,43,191,96,21,115,40.4,175,False,True,126,7
6677,female,52,174,75,20,104,40.4,123,True,False,100,7
6678,male,52,197,99,3,80,38.6,11,False,True,12,5
6679,male,42,208,108,9,86,39.5,37,False,True,36,5
6680,female,37,175,65,29,108,40.9,186,True,False,145,7
6681,male,37,192,91,24,117,40.9,197,False,True,144,7
6682,female,30,160,63,14,87,40.4,57,True,False,56,5
6683,female,67,153,62,10,89,39.6,50,True,False,40,5
6684,male,55,173,74,24,105,40.6,166,False,True,120,7
6685,female,51,169,63,3,80,38.6,11,True,False,12,5
6686,male,59,186,87,1,78,37.7,3,False,True,4,0
6687,female,36,143,47,2,84,37.6,8,True,False,8,5
6688,female,29,171,68,15,101,40.3,82,True,False,75,7
6689,male,38,179,81,16,93,40.3,71,False,True,80,5
6690,male,52,170,76,16,100,40.5,97,False,True,80,7
6691,male,42,176,82,6,77,39.0,13,False,True,24,0
6692,male,38,180,81,20,95,40.5,95,False,True,100,5
6693,female,43,172,67,4,85,39.2,16,True,False,16,5
6694,male,48,162,67,4,86,38.8,14,False,True,16,5
6695,female,22,155,54,14,95,40.5,69,True,False,70,5
6696,female,21,166,59,17,94,40.2,80,True,False,85,5
6697,male,22,182,85,15,87,40.5,43,False,True,60,5
6698,male,20,174,74,21,103,40.7,103,False,True,105,7
6699,male,24,178,81,6,85,39.7,15,False,True,24,5
6700,male,29,183,87,4,78,38.6,7,False,True,16,0
6701,male,26,189,91,20,97,40.4,94,False,True,100,5
6702,female,50,173,70,19,106,40.4,121,True,False,95,7
6703,female,20,170,69,6,87,39.2,23,True,False,24,5
6704,male,20,185,82,15,102,40.2,74,False,True,75,7
6705,male,70,214,113,21,100,40.8,162,False,True,105,7
6706,female,63,150,56,12,96,39.9,69,True,False,60,5
6707,female,24,151,49,11,96,39.8,57,True,False,55,5
6708,male,50,198,105,1,78,37.6,3,False,True,4,0
6709,female,36,176,74,27,102,40.8,152,True,False,135,7
6710,female,60,165,60,4,86,38.6,18,True,False,16,5
6711,male,59,189,90,20,94,40.7,116,False,True,100,5
6712,male,41,201,108,18,95,40.4,98,False,True,90,5
6713,male,29,196,91,22,96,40.6,103,False,True,110,5
6714,female,32,148,49,15,93,40.1,74,True,False,75,5
6715,female,22,165,63,22,102,40.5,122,True,False,110,7
6716,male,34,177,76,4,91,38.7,15,False,True,20,5
6717,male,20,180,84,16,98,40.0,70,False,True,80,5
6718,male,63,187,91,26,108,40.8,211,False,True,130,7
6719,female,51,164,60,24,101,40.4,144,True,False,120,7
6720,male,26,178,80,28,105,40.6,158,False,True,140,7
6721,female,29,163,62,13,96,39.7,66,True,False,65,5
6722,male,64,209,112,18,100,40.4,133,False,True,90,7
6723,male,46,182,81,9,88,39.5,37,False,True,36,5
6724,male,32,190,90,1,84,37.9,3,False,True,4,5
6725,female,28,159,60,12,91,39.9,54,True,False,60,5
6726,female,20,171,61,16,96,40.5,78,True,False,80,5
6727,female,26,168,67,29,93,41.2,134,True,False,145,5
6728,male,21,195,97,21,100,40.8,105,False,True,105,7
6729,female,30,161,61,26,116,40.8,188,True,False,156,7
6730,female,74,189,85,28,111,40.9,200,True,False,168,7
6731,male,70,176,77,25,118,40.8,242,False,True,150,7
6732,female,25,149,50,8,95,39.5,40,True,False,40,5
6733,female,29,158,56,29,110,40.8,192,True,False,174,7
6734,male,48,185,82,8,85,39.3,30,False,True,32,5
6735,female,49,166,68,3,85,38.6,12,True,False,12,5
6736,female,58,163,67,20,100,40.7,118,True,False,100,7
6737,female,68,158,59,4,91,38.9,21,True,False,20,5
6738,female,64,166,69,15,98,40.6,87,True,False,75,5
6739,male,78,190,100,2,91,38.6,13,False,True,10,5
6740,male,32,176,79,3,85,38.7,9,False,True,12,5
6741,female,57,165,60,19,91,40.2,96,True,False,95,5
6742,male,61,192,91,8,89,39.4,41,False,True,32,5
6743,male,45,190,94,19,100,40.4,116,False,True,95,7
6744,female,23,155,55,5,90,39.2,22,True,False,25,5
6745,male,79,179,91,27,107,40.4,236,False,True,135,7
6746,female,33,156,58,18,98,40.5,97,True,False,90,5
6747,female,53,164,65,13,98,40.3,73,True,False,65,5
6748,male,48,193,93,8,87,39.5,34,False,True,32,5
6749,female,78,189,84,10,85,40.0,44,True,False,40,5
6750,female,66,169,71,17,101,40.4,104,True,False,85,7
6751,male,26,185,84,12,90,40.1,42,False,True,60,5
6752,female,50,170,70,26,100,40.6,149,True,False,130,7
6753,male,51,175,79,22,107,40.7,157,False,True,110,7
6754,male,27,185,87,7,89,39.6,24,False,True,28,5
6755,male,39,180,88,22,104,40.7,138,False,True,110,7
6756,male,76,175,77,18,98,40.4,125,False,True,90,5
6757,female,30,174,69,14,86,40.6,55,True,False,56,5
6758,female,50,165,71,21,101,40.4,122,True,False,105,7
6759,male,22,194,92,6,92,39.0,23,False,True,30,5
6760,male,34,183,83,5,86,39.2,16,False,True,20,5
6761,female,24,167,62,4,90,38.9,17,True,False,20,5
6762,male,40,181,91,29,111,41.0,216,False,True,174,7
6763,female,39,159,61,17,92,40.1,82,True,False,85,5
6764,male,24,194,93,9,92,39.4,35,False,True,45,5
